Incident energy 
43.59666 20.04516
43.60885 19.40223
43.62104 18.92515
43.63043 18.66787
43.63982 18.50389
43.64921 18.43084
43.65859 18.44647
43.66798 18.54898
43.67737 18.7369
43.68676 19.00918
43.69614 19.36468
43.70599 19.82741
43.71583 20.38084
43.73552 21.7605
43.75521 23.49702
43.7749 25.57151
43.79459 27.94451
43.81428 30.54943
43.85365 36.03839
43.876 38.98753
43.89349 41.02816
43.91098 42.72293
43.92847 43.98696
43.94595 44.75997
43.9527 44.92005
43.96958 44.97977
43.98645 44.56934
44.0202 42.53276
44.10172 34.41393
44.1221 32.48058
44.14248 30.79407
44.16286 29.40671
44.18324 28.34656
44.20647 27.5517
44.2297 27.20253
44.24277 27.2042
44.25584 27.35171
44.26891 27.64966
44.28197 28.10436
44.29504 28.72544
44.30811 29.52376
44.32118 30.51236
44.33424 31.70462
44.34731 33.1173
44.36038 34.76395
44.37345 36.65703
44.38651 38.80372
44.39958 41.21086
44.41265 43.87318
44.43878 49.89886
44.47944 60.55517
44.52009 71.09331
44.53992 75.4388
44.55975 78.86371
44.57958 81.13296
44.5994 82.10059
44.6138 81.96377
44.6282 81.1456
44.657 77.71888
44.6804 73.61375
44.70379 68.86375
44.75058 59.35375
44.77559 55.06698
44.8006 51.62694
44.82562 49.05047
44.85063 47.23283
44.87564 45.9937
44.90065 45.12879
44.91762 44.65491
44.93458 44.21005
44.9685 43.23648
45.02025 41.12146
45.072 38.03213
45.17349 30.17016
45.22424 26.19114
45.27498 22.62762
45.32573 19.6352
45.37647 17.25887
45.40184 16.29924
45.42721 15.49012
45.45258 14.83324
45.47795 14.33507
45.50308 14.01021
45.5282 13.87096
45.55332 13.93852
45.56588 14.05634
45.57844 14.23281
45.59519 14.56074
45.61194 14.99265
45.62869 15.52107
45.64543 16.13098
45.71241 18.81799
45.7459 19.73785
45.7719 19.96124
45.7979 19.64479
45.8044 19.47755
45.8239 18.77313
45.8434 17.79554
45.86338 16.57145
45.88335 15.20113
45.92329 12.35271
45.94776 10.7373
45.97222 9.330903
45.99668 8.172781
46.02114 7.264896
46.03338 6.897562
46.04561 6.582606
46.07007 6.08837
46.09453 5.74066
46.11899 5.502124
46.14345 5.342693
46.16792 5.240328
46.19238 5.180434
46.21684 5.154339
46.2413 5.158267
46.27647 5.217976
46.31163 5.356318
46.3468 5.609685
46.36438 5.799033
46.38196 6.046027
46.39955 6.367324
46.41713 6.783592
46.43471 7.321328
46.45229 8.012752
46.46988 8.896768
46.48746 10.01653
46.50504 11.42133
46.52262 13.16266
46.53925 15.16577
46.55588 17.55512
46.57251 20.36261
46.58914 23.60855
46.60577 27.29778
46.6224 31.4164
46.65565 40.77968
46.69008 51.56698
46.72545 62.94848
46.76082 73.7168
46.78455 80.23335
46.82133 88.86719
46.8581 95.50202
46.9 100.2744
46.92355 101.3789
46.94709 101.1097
46.97064 99.28525
46.99418 95.79841
47.01433 91.50089
47.03799 85.0506
47.06165 77.37835
47.0943 65.58366
47.12694 53.55111
47.15958 42.42387
47.1759 37.46052
47.19222 32.97889
47.20546 29.71533
47.2187 26.78742
47.23194 24.1874
47.24518 21.90031
47.25842 19.90578
47.27166 18.17993
47.2849 16.69693
47.29813 15.43125
47.31137 14.35515
47.32461 13.44512
47.33785 12.67855
47.35108 12.03546
47.37756 11.04763
47.40403 10.3659
47.42895 9.928518
47.45387 9.640733
47.47879 9.471872
47.5037 9.404578
47.5333 9.449246
47.56289 9.641362
47.57769 9.804146
47.59248 10.02179
47.60728 10.30606
47.62207 10.67143
47.63687 11.13715
47.65166 11.72553
47.66646 12.46462
47.68125 13.38474
47.69605 14.52178
47.71084 15.91075
47.72564 17.58993
47.74043 19.59039
47.75445 21.80868
47.76847 24.35484
47.78249 27.23131
47.7965 30.42342
47.82454 37.63018
47.85257 45.51396
47.87438 51.6654
47.89618 57.391
47.90964 60.54003
47.92309 63.29164
47.93655 65.58454
47.95 67.37115
47.9659 68.80728
47.9818 69.5267
47.99985 69.55798
48.01789 68.91105
48.05398 66.45936
48.0941 63.82827
48.12085 63.0914
48.13423 63.14419
48.1476 63.482
48.16448 64.28066
48.18135 65.41585
48.19823 66.77202
48.2151 68.20632
48.2396 70.11425
48.2641 71.40105
48.2886 71.6733
48.3131 70.6653
48.32709 69.46898
48.36206 64.57912
48.39703 57.49351
48.46304 41.92509
48.49605 35.13624
48.51255 32.39892
48.52905 30.22676
48.5498 28.41897
48.56018 27.93746
48.57055 27.75398
48.58093 27.87608
48.5913 28.30752
48.60168 29.0488
48.61205 30.09327
48.62787 32.2464
48.64369 35.01746
48.65951 38.31104
48.67533 41.99999
48.71609 52.17784
48.74685 59.00436
48.76223 61.67809
48.7776 63.68308
48.7853 64.40769
48.8084 65.38242
48.8315 64.54933
48.85626 61.83424
48.88102 57.63245
48.93054 46.89139
48.95193 42.10457
48.97331 37.5992
48.99469 33.5295
49.01607 29.97998
49.03746 26.97601
49.04815 25.67684
49.05884 24.50751
49.06953 23.46329
49.08022 22.53922
49.09091 21.73049
49.1016 21.03282
49.11736 20.1997
49.13311 19.59388
49.14887 19.2131
49.15675 19.10836
49.16462 19.06195
49.1725 19.07503
49.18038 19.14916
49.18826 19.28595
49.19613 19.48675
49.21189 20.08807
49.22764 20.9628
49.24115 21.93466
49.25465 23.10695
49.26816 24.47067
49.28166 26.00402
49.30867 29.45323
49.33568 33.08975
49.36044 36.16185
49.3852 38.5457
49.3897 38.87374
49.39987 39.47398
49.41004 39.8635
49.43037 39.95972
49.4336 39.88858
49.4417 39.60575
49.44979 39.17647
49.47154 37.33938
49.49329 34.65228
49.52285 30.09469
49.55241 25.15514
49.58408 20.17273
49.59992 17.97255
49.61575 16.02061
49.63159 14.32846
49.64742 12.8956
49.66325 11.70557
49.67117 11.19413
49.67908 10.73471
49.68859 10.24522
49.69809 9.818751
49.70759 9.448505
49.71709 9.12849
49.72659 8.853126
49.73609 8.617357
49.74559 8.416727
49.75509 8.247436
49.7646 8.106236
49.7741 7.991015
49.7836 7.899907
49.7931 7.831908
49.8026 7.786689
49.8121 7.764572
49.8311 7.793971
49.84694 7.902308
49.86277 8.099333
49.87861 8.399623
49.89444 8.818015
49.91028 9.369396
49.92611 10.06451
49.94195 10.91061
49.95778 11.90584
49.97889 13.44782
50.0 15.18777
50.02783 17.64681
50.05565 20.07561
50.0674 21.03392
50.0826 22.17886
50.0978 23.19694
50.1054 23.65518
50.1244 24.6576
50.16946 26.51779
50.1995 27.93788
50.21452 28.92862
50.22954 30.21358
50.24456 31.864
50.25957 33.93422
50.28398 38.27646
50.30839 43.79738
50.3328 50.25727
50.3572 57.1909
50.38245 64.1928
50.41105 70.93637
50.42535 73.52099
50.43965 75.44215
50.44905 76.30965
50.4544 76.65751
50.4758 76.97614
50.50272 75.04667
50.52964 70.96175
50.5572 65.31182
50.58475 59.06015
50.6123 53.00469
50.62608 50.24271
50.63985 47.73135
50.65902 44.70872
50.67819 42.27485
50.69736 40.43353
50.71653 39.16107
50.7357 38.41935
50.75487 38.16701
50.76805 38.2582
50.78123 38.55444
50.79441 39.04984
50.80759 39.74189
50.83395 41.724
50.8603 44.55159
50.88666 48.33322
50.91301 53.21779
50.93937 59.391
50.96572 67.0371
50.9825 72.75242
50.99927 79.16063
51.01604 86.28104
51.03281 94.11067
51.04959 102.6286
51.06636 111.7713
51.0999 131.5808
51.13659 154.4556
51.17328 176.552
51.20997 195.2114
51.22831 202.3525
51.24665 207.5859
51.27737 211.3469
51.30809 208.2238
51.33406 200.2399
51.36003 187.9385
51.39899 163.6346
51.43795 136.2374
51.45743 122.7642
51.47691 110.0594
51.49639 98.46061
51.51587 88.19075
51.53107 81.17578
51.54626 75.05409
51.56146 69.79724
51.57665 65.36737
51.5969 60.63259
51.6176 57.00588
51.63305 54.9804
51.63563 54.6923
51.64309 53.93326
51.65054 53.27858
51.66545 52.24763
51.69543 51.11534
51.7254 50.97111
51.7472 51.3704
51.769 52.15201
51.7908 53.30494
51.8126 54.83313
51.8344 56.74796
51.8453 57.85451
51.8562 59.0625
51.878 61.7873
51.8998 64.92736
51.91431 67.24643
51.92882 69.74488
51.95784 75.25373
51.98686 81.37115
52.01588 87.95725
52.07366 101.5755
52.13144 113.734
52.16033 118.3119
52.18922 121.3914
52.21811 122.683
52.247 122.0147
52.28325 118.376
52.3195 111.8955
52.35575 103.1609
52.392 92.94952
52.45838 73.07803
52.49157 63.62016
52.52475 54.94534
52.55794 47.22545
52.59113 40.52682
52.62432 34.82645
52.6575 30.04257
52.681 27.14366
52.72264 22.84385
52.76428 19.4063
52.7776 18.4559
52.79093 17.56884
52.81574 16.07677
52.84055 14.77858
52.86536 13.6646
52.89016 12.72885
52.91497 11.96477
52.93977 11.3661
52.96458 10.92438
52.98938 10.63251
53.01532 10.4829
53.04125 10.49573
53.06881 10.70524
53.09637 11.15513
53.11015 11.48868
53.12393 11.90727
53.13771 12.4218
53.15149 13.04389
53.16527 13.78531
53.17905 14.65734
53.19283 15.66985
53.20661 16.83034
53.23417 19.6065
53.26172 22.95449
53.31113 29.89546
53.33583 33.38526
53.36053 36.51707
53.37658 38.22039
53.39263 39.5761
53.40868 40.52575
53.42473 41.02902
53.45282 40.7915
53.4809 39.20621
53.50906 36.51718
53.53722 33.10723
53.59354 25.75421
53.62554 22.05005
53.64154 20.44162
53.65754 19.01312
53.67354 17.76583
53.68954 16.69396
53.70554 15.78676
53.72153 15.03089
53.73753 14.41027
53.75353 13.91017
53.76953 13.5162
53.78552 13.21561
53.80152 12.99687
53.81752 12.85094
53.84951 12.74931
53.86999 12.80191
53.89047 12.93694
53.91607 13.21111
53.94167 13.58722
53.96727 14.04127
53.99286 14.53637
54.01846 15.02106
54.04406 15.4294
54.06966 15.68799
54.09525 15.72683
54.11573 15.56338
54.13874 15.15516
54.16175 14.51526
54.1873 13.5739
54.21285 12.46735
54.23595 11.41074
54.25905 10.38497
54.26937 9.956733
54.30291 8.774368
54.31968 8.332435
54.33645 8.001803
54.35322 7.783898
54.36999 7.675232
54.38676 7.668631
54.40353 7.754589
54.42289 7.955143
54.44224 8.248965
54.46159 8.622375
54.48094 9.065049
54.50029 9.570947
54.51964 10.13885
54.53899 10.77273
54.55834 11.48213
54.57769 12.28271
54.59704 13.19698
54.61639 14.25523
54.63574 15.49665
54.65509 16.97033
54.67444 18.73606
54.69379 20.86451
54.71314 23.43667
54.73249 26.54199
54.75184 30.27534
54.77119 34.73239
54.79054 40.00354
54.80989 46.1663
54.82924 53.27635
54.84859 61.35711
54.86794 70.38811
54.89017 81.83348
54.9124 94.19949
54.92758 102.9887
54.94276 111.8795
54.97312 129.1734
54.99333 139.5778
55.00007 142.7246
55.0165 149.5144
55.03293 154.8031
55.04936 158.3115
55.06579 159.822
55.0829 159.1271
55.1 156.0847
55.10489 154.7923
55.11955 149.8503
55.14408 138.3839
55.16861 123.855
55.20022 102.7651
55.23182 81.70776
55.255 67.69791
55.27818 55.64152
55.28977 50.46161
55.30136 45.87386
55.31295 41.87939
55.32453 38.46962
55.3435 34.08118
55.35298 32.41098
55.36246 31.06429
55.37194 30.0213
55.38142 29.26216
55.3909 28.76751
55.40038 28.51896
55.41935 28.69391
55.43831 29.67048
55.45727 31.36141
55.47623 33.70859
55.49941 37.42414
55.52259 42.05318
55.54577 47.60101
55.56894 54.07382
55.59212 61.4679
55.6153 69.73134
55.63848 78.75627
55.66165 88.35954
55.69558 102.9286
55.72932 117.0795
55.76305 129.7392
55.79679 139.8715
55.83052 146.7792
55.84593 148.7924
55.89217 150.7971
55.9384 147.9077
55.97135 143.818
55.991 140.8293
56.04179 131.8762
56.09923 121.2204
56.12175 117.6504
56.14426 114.9562
56.16677 113.5899
56.18928 114.0493
56.20605 115.8773
56.22282 119.188
56.23855 123.7837
56.25427 129.9141
56.26999 137.6257
56.28571 146.9007
56.30143 157.6489
56.31715 169.6991
56.33287 182.7951
56.34859 196.5969
56.37093 216.5948
56.39327 235.7707
56.41561 252.6088
56.43794 265.6367
56.46166 273.9379
56.48538 275.5779
56.51384 268.3439
56.54408 250.5429
56.57432 224.7093
56.60456 194.1765
56.6348 162.4023
56.65664 140.3531
56.67848 119.9762
56.70032 101.7704
56.72215 85.97287
56.74399 72.57888
56.76583 61.44687
56.78767 52.32979
56.8095 44.93917
56.83134 38.97251
56.85318 34.15955
56.87502 30.26206
56.89685 27.08372
56.91869 24.4632
56.94053 22.27826
56.96237 20.43369
56.9842 18.85777
57.00604 17.49428
57.02788 16.30252
57.07155 14.31676
57.11523 12.73051
57.1589 11.4543
57.2 10.50575
57.24825 9.725243
57.27238 9.495978
57.2965 9.399466
57.32063 9.462372
57.34475 9.718088
57.37291 10.31477
57.38699 10.75541
57.40107 11.30448
57.41515 11.97265
57.42923 12.77077
57.44331 13.70946
57.45738 14.79798
57.47146 16.04691
57.48554 17.463
57.51369 20.81432
57.54185 24.86266
57.57 29.55675
57.61413 37.9301
57.65825 46.91746
57.71425 58.04664
57.73844 62.54849
57.76263 66.87559
57.77875 69.6998
57.79488 72.51604
57.811 75.3565
57.83729 80.12619
57.8529 83.06763
57.86851 86.08957
57.89973 92.25007
57.93095 98.109
57.96216 102.796
57.99826 105.3424
58.01631 104.9968
58.03435 103.3906
58.06045 98.74626
58.0735 95.42904
58.0996 87.06166
58.12503 77.22446
58.15046 66.51794
58.18051 53.89892
58.21055 42.49576
58.23176 35.67756
58.25297 30.10299
58.27065 26.46789
58.28833 23.75642
58.30601 21.94026
58.32368 20.97253
58.34136 20.79616
58.35903 21.3546
58.37671 22.59609
58.39438 24.47349
58.41383 27.22841
58.43327 30.65489
58.45271 34.70063
58.47215 39.29808
58.4916 44.35857
58.51104 49.75366
58.54992 60.88171
58.5782 68.46616
58.60265 74.03712
58.62709 78.20626
58.65153 80.60197
58.67597 80.99349
58.69227 80.10823
58.70856 78.34013
58.74114 72.46239
58.77831 62.96129
58.81547 52.09775
58.85263 41.44912
58.87121 36.57773
58.88979 32.13282
58.90529 28.78628
58.92079 25.78042
58.93629 23.11267
58.95179 20.77031
58.96729 18.73325
58.98279 16.97653
58.99829 15.47261
59.01379 14.19316
59.02929 13.11044
59.04479 12.19831
59.06029 11.43285
59.07579 10.79272
59.10679 9.81623
59.13779 9.149388
59.16535 8.747566
59.19291 8.482105
59.22047 8.324532
59.24802 8.255924
59.27558 8.264625
59.30313 8.34501
59.33069 8.496839
59.35824 8.724781
59.38925 9.08469
59.42025 9.573575
59.45125 10.21603
59.48225 11.03542
59.51325 12.04593
59.54425 13.24329
59.60625 16.05258
59.63473 17.41408
59.6632 18.73854
59.69994 20.3263
59.70728 20.62442
59.72929 21.48495
59.7513 22.31204
59.7979 24.11309
59.82896 25.52818
59.86002 27.28017
59.88021 28.65847
59.9004 30.2551
59.92059 32.08416
59.94078 34.14807
59.96097 36.43602
59.98116 38.92281
60.02154 44.31526
60.06502 50.22577
60.10849 55.36484
60.15197 58.73802
60.17371 59.49047
60.19544 59.52488
60.21718 58.81452
60.24436 56.90403
60.27153 53.97178
60.2987 50.21823
60.32587 45.90362
60.38376 36.15409
60.41271 31.62649
60.44165 27.67264
60.4706 24.46175
60.49954 22.10413
60.51401 21.26345
60.52848 20.65212
60.54295 20.26963
60.55742 20.11282
60.57839 20.27323
60.59936 20.86507
60.62033 21.8442
60.64129 23.14952
60.68322 26.41667
60.72515 29.88524
60.7391 30.93318
60.77748 33.20865
60.81585 34.29953
60.82283 34.3605
60.84029 34.3393
60.85774 34.09674
60.89264 33.13678
60.95562 31.03967
60.97669 30.52854
61.00917 30.02313
61.04165 29.75124
61.06249 29.59093
61.08333 29.35517
61.09998 29.0684
61.12559 28.39713
61.15119 27.41331
61.20392 24.53164
61.25665 21.15685
61.27594 19.98214
61.29523 18.89701
61.31452 17.9242
61.3338 17.07658
61.35309 16.35643
61.37237 15.76004
61.39166 15.27679
61.41094 14.89363
61.43993 14.47165
61.46891 14.18873
61.4979 13.99788
61.52688 13.86083
61.56166 13.72601
61.59644 13.58892
61.63122 13.42419
61.666 13.21588
61.67461 13.15654
61.69593 12.99592
61.75279 12.48075
61.80965 11.89127
61.8858 11.16636
61.96195 10.72125
62.0289 10.62682
62.06238 10.67705
62.09585 10.78595
62.12515 10.92679
62.15444 11.10838
62.18373 11.32882
62.21302 11.58413
62.24231 11.86622
62.2716 12.16076
62.30089 12.44572
62.33018 12.69126
62.36383 12.87871
62.39748 12.91288
62.43113 12.75135
62.46477 12.37828
62.48755 12.01419
62.51032 11.57794
62.54448 10.83907
62.56836 10.30637
62.59224 9.798039
62.64 8.966541
62.67085 8.618141
62.70169 8.437671
62.73254 8.419564
62.76338 8.545687
62.79423 8.79235
62.82507 9.135818
62.85591 9.556358
62.88675 10.03932
62.91944 10.60861
62.95213 11.23012
63.0175 12.61518
63.08288 14.1759
63.14825 15.89599
63.21363 17.7608
63.279 19.75892
63.34438 21.87823
63.40975 24.0725
63.46919 26.01759
63.52863 27.69553
63.58807 28.80495
63.6475 29.07027
63.67898 28.82549
63.72619 27.99218
63.7734 26.71491
63.81087 25.49866
63.8296 24.85422
63.84833 24.19932
63.86316 23.67972
63.87799 23.16411
63.89282 22.65688
63.90765 22.16241
63.92248 21.68515
63.93731 21.22981
63.95214 20.80143
63.96696 20.40573
63.98179 20.04807
63.99662 19.73505
64.01145 19.47326
64.02628 19.26933
64.04111 19.12955
64.05594 19.05943
64.07077 19.06312
64.08559 19.14268
64.10433 19.35081
64.12306 19.67038
64.14179 20.08313
64.16052 20.56022
64.1948 21.4662
64.22907 22.15651
64.24391 22.30935
64.25875 22.34159
64.27354 22.23688
64.28833 21.98453
64.29813 21.73351
64.30793 21.41592
64.32364 20.77265
64.33934 19.97743
64.3594 18.77388
64.37946 17.41349
64.41649 14.71085
64.45351 12.09221
64.47357 10.81583
64.49363 9.67672
64.51369 8.686563
64.52372 8.247612
64.53374 7.845342
64.54377 7.477497
64.5538 7.142675
64.56383 6.838783
64.57385 6.563812
64.58388 6.314848
64.59391 6.089789
64.60394 5.886278
64.61396 5.702216
64.62548 5.511592
64.63699 5.34068
64.64851 5.186448
64.66002 5.046736
64.67154 4.919167
64.68305 4.802124
64.69456 4.69392
64.70607 4.593232
64.71759 4.498875
64.7291 4.410095
64.74061 4.326057
64.75212 4.246146
64.77515 4.09674
64.79817 3.959035
64.8212 3.830947
64.84423 3.711208
64.86726 3.598881
64.89028 3.493319
64.93633 3.300248
64.98238 3.128733
65.03296 2.962454
65.08353 2.817288
65.13411 2.691934
65.18468 2.586306
65.21313 2.536086
65.24158 2.493388
65.27003 2.459651
65.29848 2.437408
65.32693 2.431011
65.35538 2.447742
65.36961 2.468235
65.38383 2.499348
65.39805 2.543563
65.41227 2.603866
65.42413 2.669008
65.43598 2.750083
65.44784 2.849871
65.45969 2.971103
65.47155 3.117114
65.4834 3.29096
65.49525 3.496147
65.5071 3.736062
65.51896 4.014208
65.53081 4.333083
65.54267 4.695734
65.55452 5.103407
65.57823 6.058107
65.60193 7.19112
65.62406 8.386529
65.64618 9.671629
65.69043 12.25856
65.71256 13.4037
65.73468 14.3414
65.75494 14.95977
65.7752 15.3091
65.77949 15.34643
65.7945 15.37466
65.8095 15.24619
65.83461 14.70608
65.85972 13.82595
65.94918 9.576455
65.96364 8.94527
65.97809 8.372382
65.99254 7.86653
66.00699 7.434305
66.02144 7.080058
66.03589 6.806342
66.05034 6.614359
66.06479 6.504391
66.08092 6.478139
66.09163 6.516549
66.10233 6.599058
66.11304 6.725452
66.12374 6.895057
66.13445 7.107645
66.14515 7.362108
66.15586 7.657972
66.16656 7.993413
66.18797 8.776959
66.20938 9.69268
66.23079 10.70991
66.2522 11.78583
66.29374 13.82705
66.31451 14.70177
66.33527 15.39525
66.36384 15.95448
66.38192 16.03057
66.4 15.87622
66.41374 15.60552
66.42748 15.20845
66.44235 14.6479
66.45722 13.96821
66.48696 12.33804
66.53034 9.656895
66.55203 8.338981
66.57371 7.113413
66.59685 5.948515
66.61998 4.955511
66.63155 4.525347
66.64312 4.138726
66.65469 3.794028
66.66625 3.489283
66.67782 3.221323
66.68939 2.987506
66.70096 2.784765
66.71252 2.610143
66.72409 2.460311
66.73566 2.332543
66.74723 2.224142
66.75879 2.13272
66.77614 2.022435
66.79349 1.938951
66.81084 1.877274
66.82819 1.83365
66.84554 1.805449
66.86289 1.791023
66.88024 1.78956
66.89759 1.800947
66.92073 1.836939
66.94387 1.898639
66.967 1.988535
66.99014 2.108867
67.01327 2.260352
67.03641 2.441608
67.05954 2.647771
67.10581 3.09777
67.14051 3.413518
67.1752 3.649749
67.18034 3.674877
67.1919 3.72046
67.20346 3.750023
67.22658 3.758412
67.2497 3.698778
67.27282 3.576389
67.29295 3.427193
67.31308 3.248594
67.35333 2.847983
67.38073 2.577525
67.40378 2.369806
67.42682 2.188829
67.44987 2.038248
67.47291 1.918477
67.4853 1.866034
67.49768 1.821278
67.51007 1.783463
67.52245 1.751928
67.54722 1.704661
67.57198 1.673905
67.59675 1.654857
67.62152 1.643813
67.64629 1.638112
67.67105 1.635993
67.69936 1.636603
67.72767 1.639648
67.78783 1.652852
67.84798 1.675325
67.90813 1.709133
67.96828 1.759585
67.99836 1.794556
68.02843 1.839362
68.05851 1.897886
68.08858 1.975165
68.10362 2.022752
68.11866 2.077403
68.1337 2.139964
68.14873 2.211205
68.16377 2.291972
68.17881 2.382859
68.20888 2.596631
68.23719 2.837539
68.26549 3.114391
68.3221 3.749473
68.3504 4.087092
68.39213 4.574619
68.4245 4.91812
68.46107 5.236938
68.483 5.378096
68.5086 5.482498
68.53419 5.511458
68.56007 5.456788
68.58595 5.31663
68.59864 5.21846
68.63667 4.828842
68.684 4.233754
68.73132 3.68561
68.76075 3.450056
68.77547 3.378134
68.79019 3.342789
68.80399 3.346644
68.81779 3.38983
68.83159 3.475874
68.84539 3.608478
68.85919 3.791617
68.87299 4.029606
68.88679 4.327144
68.90058 4.689017
68.91438 5.121141
68.92818 5.628877
68.94198 6.217847
68.95578 6.893459
68.96958 7.660601
68.98338 8.523288
68.99718 9.484266
69.01097 10.54379
69.02853 12.03469
69.04608 13.67551
69.08118 17.33854
69.11629 21.31052
69.15139 25.24435
69.1732 27.48764
69.195 29.45436
69.2168 31.05605
69.2386 32.22289
69.25105 32.67631
69.27344 33.08835
69.29582 32.99041
69.3182 32.42156
69.34058 31.44807
69.3815 28.91081
69.42241 25.88673
69.46332 22.88203
69.48378 21.49903
69.50423 20.23182
69.52796 18.92169
69.55168 17.78857
69.59203 16.24655
69.63238 15.13501
69.68021 14.29055
69.72804 13.90263
69.76318 13.89992
69.80501 14.22052
69.84683 14.92473
69.86774 15.43875
69.88865 16.07601
69.90956 16.85323
69.93047 17.79286
69.95138 18.92441
69.97229 20.28586
69.9932 21.92484
70.01411 23.89934
70.03502 26.27756
70.05593 29.13638
70.07684 32.5581
70.09775 36.62489
70.11659 40.90325
70.13542 45.80487
70.15425 51.35489
70.17308 57.55017
70.21074 71.69451
70.2484 87.47897
70.2601 92.51546
70.28927 104.8551
70.31843 116.1914
70.34759 125.7051
70.37675 132.7489
70.38544 134.31
70.40469 136.8597
70.42394 138.1849
70.46161 137.649
70.49927 134.1351
70.53694 129.326
70.5746 124.7228
70.5908 123.0476
70.62437 120.2853
70.65793 118.25
70.71323 114.743
70.74088 111.9695
70.76853 108.017
70.7819 105.6203
70.80865 99.84974
70.8354 92.87069
70.86927 82.68787
70.90314 71.67924
70.93701 60.65198
70.97088 50.3291
71.00162 42.01091
71.03236 34.91602
71.0631 29.09951
71.07847 26.65383
71.09384 24.49659
71.10921 22.60852
71.12458 20.96849
71.13995 19.5546
71.15532 18.34509
71.18606 16.45692
71.2168 15.1547
71.2373 14.5511
71.25779 14.12553
71.27829 13.8544
71.29878 13.71923
71.33977 13.79744
71.38075 14.25831
71.40502 14.67167
71.42929 15.15953
71.47782 16.23002
71.52635 17.15402
71.55062 17.44457
71.57488 17.5602
71.60506 17.40637
71.63523 16.88633
71.66539 16.00206
71.69555 14.80185
71.71063 14.11047
71.76377 11.45342
71.79034 10.16581
71.81691 9.033072
71.83237 8.480255
71.84782 8.025533
71.86328 7.682836
71.87873 7.46623
71.89418 7.388544
71.90481 7.422531
71.91543 7.532645
71.92606 7.723627
71.93668 7.999922
71.94731 8.367214
71.95793 8.830392
71.96855 9.395817
71.97917 10.07006
71.9898 10.86105
72.00042 11.77491
72.01105 12.82152
72.02167 14.00744
72.0323 15.34371
72.04292 16.83679
72.06416 20.33216
72.08445 24.35482
72.10473 29.08869
72.12501 34.55885
72.14529 40.75708
72.16558 47.63745
72.18586 55.09444
72.22642 71.08326
72.25733 83.27304
72.28458 93.1156
72.31182 101.3295
72.33906 107.253
72.3663 110.4012
72.39848 110.2516
72.43065 106.0767
72.45878 99.644
72.48691 91.32392
72.54317 72.12939
72.56822 63.6745
72.59326 55.81838
72.6183 48.78686
72.64334 42.69674
72.66838 37.57019
72.69342 33.35833
72.71846 29.96577
72.7435 27.2721
72.7662 25.32649
72.7889 23.75612
72.8116 22.4747
72.8343 21.40567
72.857 20.48351
72.8797 19.65415
72.92322 18.17633
72.96674 16.69644
73.05378 13.52884
73.14082 10.40989
73.18434 9.049054
73.22785 7.879221
73.26316 7.075957
73.29847 6.396726
73.33378 5.828838
73.36908 5.357187
73.40439 4.966151
73.43969 4.641955
73.475 4.372456
73.5103 4.148068
73.55065 3.937007
73.591 3.766365
73.6717 3.525343
73.71205 3.449959
73.7524 3.404747
73.79275 3.392589
73.8331 3.419346
73.87598 3.501917
73.91885 3.660775
73.96172 3.931949
73.98316 4.127899
74.00459 4.378659
74.02603 4.700105
74.04747 5.112863
74.06891 5.644184
74.09034 6.329106
74.11178 7.213506
74.13321 8.353153
74.14393 9.040232
74.15465 9.81816
74.16537 10.69752
74.17608 11.68861
74.19626 13.90375
74.21643 16.64206
74.23661 19.98978
74.25678 24.02073
74.27696 28.80067
74.29713 34.36028
74.31731 40.70267
74.33748 47.77031
74.36368 57.85195
74.38988 68.57801
74.41608 79.38753
74.44228 89.59546
74.45493 94.09053
74.47842 101.3371
74.5019 106.7703
74.5184 109.3159
74.5349 110.7249
74.5569 110.7952
74.58616 107.818
74.61541 101.8239
74.63793 95.65641
74.66044 88.61885
74.70547 73.65652
74.72986 65.90798
74.75425 58.85699
74.77864 52.71016
74.79084 50.00944
74.80303 47.56684
74.81523 45.37757
74.82742 43.44068
74.83962 41.74551
74.85181 40.28511
74.86401 39.04576
74.8762 38.01715
74.8884 37.18461
74.90059 36.53625
74.9156 35.97025
74.93061 35.63773
74.94562 35.51462
74.96348 35.60841
74.98133 35.92643
75.01704 37.08516
75.08845 40.51238
75.0962 40.91056
75.12333 42.28032
75.15045 43.58422
75.1892 45.32997
75.24993 48.04943
75.29515 50.39505
75.32907 52.43322
75.36299 54.64421
75.40686 57.44813
75.45073 59.60711
75.4946 60.4223
75.53847 59.3372
75.5603 58.0031
75.5876 55.60273
75.6149 52.46262
75.6422 48.71162
75.66949 44.51772
75.71373 37.24961
75.75796 30.05677
75.8022 23.52445
75.82432 20.62324
75.84643 17.99695
75.87777 14.75161
75.90911 12.04565
75.92478 10.8805
75.94045 9.830544
75.95612 8.887474
75.97179 8.042759
75.98746 7.28789
76.00313 6.614587
76.0188 6.014942
76.03447 5.481529
76.05014 5.00747
76.06581 4.586466
76.08148 4.212811
76.09714 3.881577
76.11455 3.557299
76.13196 3.274023
76.14937 3.026998
76.16678 2.812156
76.2016 2.465825
76.23642 2.214047
76.27124 2.043582
76.30606 1.947938
76.34088 1.926608
76.35829 1.945082
76.3757 1.984186
76.40355 2.092478
76.42793 2.236809
76.4523 2.430257
76.47668 2.674566
76.50105 2.969058
76.52543 3.310627
76.5498 3.692155
76.59855 4.529528
76.6264 5.012986
76.65819 5.525034
